genres,game_name,game_id,release_year
Racing,Super Laser  Racer,44100,2010
Strategy,Hearts of Iron III: Soviet Infantry Pack DLC,25960,2010
Action,NecroVisioN: Lost Company,46250,2010
Casual,Cradle of Persia,38180,2007
Action,Aliens vs. Predator Swarm Map Pack,10695,2010
Action,Serious Sam Classic: The First Encounter,41050,2001
Indie,Serious Sam Classic: The First Encounter,41050,2001
Simulation,Train Simulator: Fort Kent to Eagle Lake Route Add-On,24055,2010
Action,Mount & Blade: Warband,48700,2010
RPG,Mount & Blade: Warband,48700,2010
Action,Coniclysm,39900,2010
Action,Plain Sight,49900,2010
Indie,Plain Sight,49900,2010
Action,Lead and Gold: Gangs of the Wild West,42120,2010
Action,Grand Theft Auto: Episodes from Liberty City,12220,2010
Action,Dark Void™ Zero,45730,2010
Adventure,Dark Void™ Zero,45730,2010
Indie,Fortix,45400,2010
Action,Beat Hazard,49600,2010
Casual,Beat Hazard,49600,2010
Indie,Beat Hazard,49600,2010
Adventure,Sam & Max: The Devil’s Playhouse,901399,2010
Simulation,M.U.D. TV,43500,2010
Strategy,M.U.D. TV,43500,2010
Simulation,Wings of Luftwaffe Add-on,45302,2010
Adventure,The Misadventures of P.B. Winterbottom,40930,2010
Indie,The Misadventures of P.B. Winterbottom,40930,2010
Action,AquaNox 2: Revelation,39640,2003
Action,AquaNox,39630,2001
Casual,Fluttabyes,23150,2010
Indie,Fluttabyes,23150,2010
Casual,Hidden Expedition: Titanic,50940,2006
Casual,Hidden Expedition: Amazon,50920,2008
Indie,Hidden Expedition: Amazon,50920,2008
Strategy,Napoleon: Total War™ - Coalition Battle Pack,34178,2010
Casual,Fitness Dash™,37340,2008
Casual,Gemini Lost™,37390,2009
Casual,DinerTown Detective Agency™,37310,2009
Casual,Mahjong Roadshow™,37360,2007
Casual,Hotel Dash™ Suite Success™,49000,2009
Casual,Nightshift Legacy: The Jaguar's Eye™,37330,2010
Casual,The Nightshift Code™,37320,2008
Casual,TriJinx: A Kristine Kross Mystery™,37370,2007
Casual,Valerie Porter and the Scarlet Scandal™,37380,2009
Action,Biozone,19080,2010
Adventure,Biozone,19080,2010
Casual,Biozone,19080,2010
Action,Iron Grip: Warlord,31700,2008
Indie,Iron Grip: Warlord,31700,2008
Action,Rocket Knight,19030,2010
Adventure,Rocket Knight,19030,2010
Indie,Max and the Magic Marker,50820,2010
Action,Flight of the Icarus,49800,2010
Indie,Flight of the Icarus,49800,2010
Casual,Puzzler World,33650,2010
Action,Prince of Persia: The Forgotten Sands™ Digital Deluxe Edition,901478,2010
Adventure,Prince of Persia: The Forgotten Sands™ Digital Deluxe Edition,901478,2010
Casual,Ziro,33660,2010
Indie,Ziro,33660,2010
Action,Altered Beast™,34281,2010
Action,Comix Zone™,34272,2010
Action,SEGA Mega Drive and Genesis Classics,34270,2010
Adventure,SEGA Mega Drive and Genesis Classics,34270,2010
Casual,SEGA Mega Drive and Genesis Classics,34270,2010
RPG,SEGA Mega Drive and Genesis Classics,34270,2010
Action,Golden Axe™,34276,2010
Action,Ecco the Dolphin™,34274,2010
Strategy,Gain Ground™,34275,2010
Action,Shinobi™ III: Return of the Ninja Master,34277,2010
Action,Crack Down™,34273,2010
Action,VectorMan™,34280,2010
,Sonic 3D Blast™,34278,2010
Action,Shadow Dancer™,34282,2010
Action,Space Harrier™ II,34279,2010
Action,Alpha Protocol™,34010,2010
RPG,Alpha Protocol™,34010,2010
Action,Alien Breed: Impact,22610,2010
RPG,Fallout 3 - Point Lookout,22440,2010
Strategy,Defense Grid: Resurgence Map Pack 1,18508,2010
Indie,Defense Grid: Resurgence Map Pack 1,18508,2010
RPG,Fallout 3 - Mothership Zeta,22430,2010
RPG,Fallout 3 - Broken Steel,22410,2010
RPG,Fallout 3 - The Pitt,22420,2010
Action,Alien Swarm,630,2010
RPG,Fallout 3 - Operation Anchorage,22400,2010
Simulation,SimCity™ 4 Deluxe Edition,24780,2003
Strategy,SimCity™ 4 Deluxe Edition,24780,2003
Strategy,Disciples III - Renaissance Steam Special Edition,33670,2010
RPG,Disciples III - Renaissance Steam Special Edition,33670,2010
Casual,Tidalis,40420,2010
Indie,Tidalis,40420,2010
Action,Razor2: Hidden Skies,34920,2010
Casual,Razor2: Hidden Skies,34920,2010
Indie,Razor2: Hidden Skies,34920,2010
Strategy,The Settlers 7: Uncharted Land Map Pack,48136,2010
RPG,Dimensity,46720,2008
Action,Kane & Lynch 2: Dog Days,28000,2010
Simulation,The Guild II Renaissance,39680,2010
Strategy,The Guild II Renaissance,39680,2010
Strategy,Hearts of Iron III DLC: German II Spritepack,25962,2010
Simulation,Trainz Simulator DLC: Blue Comet,24634,2010
Strategy,Fantasy Wars,63900,2010
Action,Mafia II,50130,2011
Simulation,Train Simulator: Network Southeast Class 47 Loco Add-On,24075,2010
RPG,Puzzle Quest 2,47540,2010
Casual,Puzzle Quest 2,47540,2010
Action,Burn Zombie Burn!,50510,2010
Indie,Madballs B*D*I Clan Skins,25760,2010
Indie,Madballs Scorched Evolution Skin Rollup,25763,2010
Indie,Madballs BDI Evolution Skin Rollup,25762,2010
Indie,Madballs Holiday Skin Rollup,25764,2010
Strategy,Victoria I Complete,42980,2010
Simulation,Ship Simulator Extremes,48800,2010
Strategy,Worms Reloaded,22600,2010
Indie,Making History II: The War of the World,46770,2010
Simulation,Making History II: The War of the World,46770,2010
Strategy,Making History II: The War of the World,46770,2010
Action,Arma 2: British Armed Forces,65700,2010
Simulation,Arma 2: British Armed Forces,65700,2010
Strategy,Arma 2: British Armed Forces,65700,2010
Strategy,Victoria II,42960,2010
,Booster Trooper Demo,27930,2010
Indie,Madballs Scorched Clan Skins,25761,2010
Action,Kane & Lynch 2: The Doggie Bag,28010,2010
Action,Kane & Lynch 2: Multiplayer Masks Pack,28012,2010
Simulation,Trainz: Classic Cabon City,24640,2010
Action,Kane & Lynch 2: Alliance Weapon Pack,28011,2010
Strategy,Cossacks: Back to War,4850,2002
Adventure,Broken Sword: Director's Cut,57640,2010
Casual,Chime,62100,2010
Action,Mafia II DLC: Jimmy's Vendetta,50145,2010
Action,Sniper: Ghost Warrior - Map Pack,34841,2010
Action,VVVVVV,70300,2010
Indie,VVVVVV,70300,2010
Strategy,The Settlers 7: Conquest - The Empire Expansion DLC,48137,2010
Action,Amnesia: The Dark Descent,57300,2010
Adventure,Amnesia: The Dark Descent,57300,2010
Indie,Amnesia: The Dark Descent,57300,2010
RPG,Recettear: An Item Shop's Tale,70400,2010
Indie,Recettear: An Item Shop's Tale,70400,2010
Action,Swarm Arena,46600,2010
Casual,Swarm Arena,46600,2010
Indie,Swarm Arena,46600,2010
Action,Super Thunder Blade™,34314,2010
Simulation,Super Thunder Blade™,34314,2010
Action,Galaxy Force II™,34310,2010
Simulation,Hacker Evolution,70100,2010
Indie,Hacker Evolution: Untold,70110,2010
Simulation,Hacker Evolution: Untold,70110,2010
Casual,Faerie Solitaire,38600,2010
Indie,Faerie Solitaire,38600,2010
Strategy,Patrician IV - Steam Special Edition,57620,2010
Action,Bonanza Bros.™,34284,2010
RPG,King's Bounty: Crossworlds,63910,2010
Strategy,King's Bounty: Crossworlds,63910,2010
Simulation,Train Simulator: Green & Gold HST DMU Add-On,24082,2010
Strategy,Sid Meier's Civilization® V,8930,2010
Strategy,Commander: Conquest of the Americas - Colonial Navy,49310,2010
Action,Serious Sam Classic: The Second Encounter,41060,2002
Indie,Serious Sam Classic: The Second Encounter,41060,2002
Indie,Star Ruler,70900,2010
Strategy,Star Ruler,70900,2010
Action,Blade Kitten,9940,2010
Adventure,Blade Kitten,9940,2010
Action,Alien Breed 2: Assault,22650,2010
Action,Serious Sam HD: Gold Edition,901553,2010
Action,Darksiders™,50620,2010
Adventure,Darksiders™,50620,2010
Simulation,X: Beyond the Frontier,2840,1999
Strategy,X: Beyond the Frontier,2840,1999
Strategy,The Kings' Crusade,42920,2010
Action,Guild Wars: Eye of the North®,29700,2007
RPG,Guild Wars: Eye of the North®,29700,2007
Massively Multiplayer,Guild Wars: Eye of the North®,29700,2007
Simulation,X: Tension,2850,2000
Strategy,X: Tension,2850,2000
RPG,Age of Wonders II: The Wizard's Throne,61510,0
Strategy,Age of Wonders II: The Wizard's Throne,61510,0
Adventure,Governor of Poker 2,70200,2010
Casual,Governor of Poker 2,70200,2010
Simulation,Governor of Poker 2,70200,2010
Adventure,Governor of Poker 2 - Premium Edition,70210,2010
Casual,Governor of Poker 2 - Premium Edition,70210,2010
Indie,Governor of Poker 2 - Premium Edition,70210,2010
Simulation,Governor of Poker 2 - Premium Edition,70210,2010
RPG,Age of Wonders Shadow Magic,61520,0
Strategy,Age of Wonders Shadow Magic,61520,0
RPG,Age of Wonders,61500,0
Strategy,Age of Wonders,61500,0
Action,Medal of Honor™,47790,2010
Indie,Grotesque Tactics: Evil Heroes,46450,2010
RPG,Grotesque Tactics: Evil Heroes,46450,2010
Strategy,Grotesque Tactics: Evil Heroes,46450,2010
Action,Lost Planet® 2,45750,2010
Adventure,Lost Planet® 2,45750,2010
Adventure,Doc Clock: The Toasted Sandwich of Time,57800,2010
Casual,Doc Clock: The Toasted Sandwich of Time,57800,2010
Indie,Doc Clock: The Toasted Sandwich of Time,57800,2010
Action,Fallout: New Vegas,22380,2010
RPG,Fallout: New Vegas,22380,2010
Action,The Polynomial - Space of the music,67000,2010
Casual,The Polynomial - Space of the music,67000,2010
Indie,The Polynomial - Space of the music,67000,2010
Adventure,Puzzle Bots,80300,2010
Indie,Puzzle Bots,80300,2010
Indie,Nimbus,50000,2010
Racing,Nimbus,50000,2010
Strategy,Civilization V - Babylon (Nebuchadnezzar II),16868,2010
Action,DeathSpank,18040,2010
Indie,DeathSpank,18040,2010
RPG,DeathSpank,18040,2010
Action,Virtua Fighter™ 2,71115,2010
Simulation,Virtua Fighter™ 2,71115,2010
Casual,Columns™ III,34317,2010
RPG,Sword of Vermilion™,71114,2010
Action,Golden Axe™ II,71112,2010
Action,Sonic The Hedgehog,71113,2010
Adventure,Sonic The Hedgehog,71113,2010
,Flicky™,71111,2010
,ESWAT™: City Under Siege,71110,2010
Adventure,Ecco™: The Tides of Time,34319,2010
,Decap Attack™,34318,2010
Action,Bio-Hazard Battle™,34316,2010
Action,Alien Storm,34315,2010
Action,Shank,6120,2010
Indie,Shank,6120,2010
Action,The Ball,35460,2010
Adventure,The Ball,35460,2010
Indie,The Ball,35460,2010
Action,STAR WARS™: The Force Unleashed™ II,32500,2010
Action,Flight Control HD,62000,2010
Casual,Flight Control HD,62000,2010
RPG,Patrician III,33570,2010
Simulation,Patrician III,33570,2010
Strategy,Patrician III,33570,2010
Action,BIT.TRIP BEAT,63700,2010
Casual,BIT.TRIP BEAT,63700,2010
Indie,BIT.TRIP BEAT,63700,2010
Simulation,Theatre of War 2 - Battle for Caen,46362,2010
Strategy,Theatre of War 2 - Battle for Caen,46362,2010
Casual,Woody Two-Legs: Attack of the Zombie Pirates,49320,2010
Adventure,Clones,72400,2010
Indie,Clones,72400,2010
Strategy,Victoria II: Interwar Spritepack,42964,2010
Action,Front Mission Evolved: Wanzer Pack 2,43011,2010
Action,Pound of Ground,33980,2010
Casual,Pat & Mat,65710,2009
Adventure,Alternativa,33990,2010
Casual,Fish Fillets 2,33950,2007
Indie,Fish Fillets 2,33950,2007
Strategy,Archon Classic,65400,2010
Indie,Archon Classic,65400,2010
Action,Call of Duty®: Black Ops,42700,2010
Indie,Rhythm Zone Tornado Visualizer DLC,38923,2010
Casual,Rhythm Zone Tornado Visualizer DLC,38923,2010
Casual,Arcadia,72500,2010
Indie,Arcadia,72500,2010
Action,Oddworld: Munch's Oddysee,15740,2010
Adventure,Oddworld: Munch's Oddysee,15740,2010
Strategy,Oddworld: Munch's Oddysee,15740,2010
Indie,Rhythm Zone DJ Table Visualizer DLC,38924,2010
Casual,Rhythm Zone DJ Table Visualizer DLC,38924,2010
Action,Oddworld: Stranger's Wrath HD,15750,2010
Adventure,Oddworld: Stranger's Wrath HD,15750,2010
Strategy,Oddworld: Stranger's Wrath HD,15750,2010
Casual,Clickr,45500,2010
Indie,Clickr,45500,2010
Adventure,Back to the Future: The Game,31290,2010
Action,Grand Theft Auto III,12100,2002
Action,Grand Theft Auto: San Andreas,12120,2005
Action,Lara Croft GoL: Raziel and Kain Character Pack,35135,2011
Adventure,Lara Croft GoL: Raziel and Kain Character Pack,35135,2011
Action,Lara Croft GoL: Things that Go Boom - Challenge Pack 2,35137,2011
Adventure,Lara Croft GoL: Things that Go Boom - Challenge Pack 2,35137,2011
Action,Lara Croft GoL: Hazardous Reunion - Challenge Pack 3,35138,2011
Adventure,Lara Croft GoL: Hazardous Reunion - Challenge Pack 3,35138,2011
Action,Lara Croft GoL: All the Trappings - Challenge Pack 1,35136,2011
Adventure,Lara Croft GoL: All the Trappings - Challenge Pack 1,35136,2011
Action,Grand Theft Auto: Vice City,12110,2003
Action,Zeit²,33390,2011
Indie,Zeit²,33390,2011
Action,A.R.E.S.: Extinction Agenda,92300,2011
Indie,A.R.E.S.: Extinction Agenda,92300,2011
Action,APOX,80000,2011
Indie,APOX,80000,2011
Strategy,APOX,80000,2011
Action,Dead Space™ 2,47780,2011
Adventure,Drawn®: The Painted Tower,51060,2011
Casual,Drawn®: The Painted Tower,51060,2011
Adventure,Kaptain Brawe: A Brawe New World,65080,2011
,Wonder Boy III: Monster Lair,71168,2011
Action,Monday Night Combat,63200,2011
Strategy,Monday Night Combat,63200,2011
Indie,Monday Night Combat,63200,2011
Sports,Monday Night Combat,63200,2011
Action,Luxor: 5th Passage,60340,2011
Adventure,Luxor: 5th Passage,60340,2011
Casual,Luxor: 5th Passage,60340,2011
Action,Alien Soldier,71116,2011
RPG,Shining in the Darkness,71161,2011
RPG,Light Crusader,71119,2011
RPG,Landstalker: The Treasures of King Nole,71118,2011
Action,Gunstar Heroes,71117,2011
Adventure,ToeJam & Earl,71166,2011
Action,Streets of Rage 2,71165,2011
Action,Sonic The Hedgehog 2,71163,2011
Adventure,Sonic The Hedgehog 2,71163,2011
Action,Streets of Rage,71164,2011
,Sonic 3 &  Knuckles,71162,2011
RPG,Shining Force II,71160,2011
RPG,Shining Force,71120,2011
Simulation,The Sims™ 3,47890,2009
Simulation,Ship Simulator Extremes: Sigita Pack,48802,2011
Simulation,The Sims™ 3 Fast Lane Stuff,47896,2010
Simulation,The Sims™ 3 World Adventures,47892,2009
Simulation,The Sims™ 3 Late Night,47894,2010
Simulation,The Sims™ 3 Ambitions,47893,2010
Simulation,The Sims™ 3 High-End Loft Stuff,47895,2010
Casual,Trino,42000,2011
Indie,Trino,42000,2011
Casual,Mishap 2: An Intentional Haunting - Collector's Edition,47570,2011
Simulation,The Sims™ 3 Outdoor Living Stuff,47897,2011
Action,Who's That Flying?!,57700,2011
Casual,Who's That Flying?!,57700,2011
Indie,Who's That Flying?!,57700,2011
Adventure,Myst: Masterpiece Edition,63660,2011
Casual,Myst: Masterpiece Edition,63660,2011
Strategy,Guardians of Graxia: Elves & Dwarves,90504,2011
RPG,Two Worlds II HD,7520,2011
Casual,YOU DON’T KNOW JACK®,99200,2011
Racing,Test Drive Unlimited 2,9930,0
RPG,King Arthur: The Druids,24449,2011
Strategy,Gratuitous Space Battles: Galactic Conquest,41814,2011
Indie,Gratuitous Space Battles: Galactic Conquest,41814,2011
Simulation,Gratuitous Space Battles: Galactic Conquest,41814,2011
Strategy,The Kings' Crusade: New Allies,42925,2011
RPG,DUNGEONS - Steam Special Edition,57650,2011
Strategy,DUNGEONS - Steam Special Edition,57650,2011
Indie,AI War: Light of the Spire,40407,2011
Strategy,AI War: Light of the Spire,40407,2011
RPG,Drakensang: The River of Time,33770,2011
Strategy,RISK™: Factions,47800,2011
Casual,Crazy Machines 2: Time Travel Add-On,18408,2011
Strategy,Crazy Machines 2: Time Travel Add-On,18408,2011
Action,BIT.TRIP RUNNER,63710,2011
Indie,BIT.TRIP RUNNER,63710,2011
Action,Homefront,55100,2011
Casual,Fate of the World,80200,2011
Indie,Fate of the World,80200,2011
Simulation,Fate of the World,80200,2011
Strategy,Fate of the World,80200,2011
Indie,B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now),92400,2011
,"Warhammer 40,000: Dawn of War II - Retribution - Tyranid Race Pack",56436,2011
Strategy,"Warhammer 40,000: Dawn of War II - Retribution Ork Race Pack",56435,2011
Strategy,"Warhammer 40,000: Dawn of War II - Retribution Imperial Guard Race Pack",56433,2011
Strategy,"Warhammer 40,000: Dawn of War II - Retribution Eldar Race Pack",56432,2011
Strategy,"Warhammer 40,000: Dawn of War II - Retribution Chaos Space Marines Race Pack",56431,2011
Free to Play,RIFT,39120,2013
Massively Multiplayer,RIFT,39120,2013
RPG,RIFT,39120,2013
Strategy,"Warhammer 40,000: Dawn of War II: Retribution",56437,2011
Indie,Dinner Date,94000,2011
Casual,Dinner Date,94000,2011
Strategy,"Warhammer 40,000: Dawn of War II - Retribution Space Marines Race Pack",56434,2011
Action,Shadow Harvest: Phantom Ops,92700,2011
Simulation,Cities in Motion: Design Classics,73012,2011
Simulation,Ship Simulator Extremes: Ferry Pack,48803,2011
Strategy,"Warhammer 40,000: Dawn of War II: Retribution: Dark Angels Pack",56536,2011
Racing,STCC The Game 2 – Expansion Pack for RACE 07,44620,2011
Action,Anomaly: Warzone Earth,91200,2011
Indie,Anomaly: Warzone Earth,91200,2011
Strategy,Anomaly: Warzone Earth,91200,2011
Strategy,Armada 2526,46790,2010
Strategy,Darkest Hour: A Hearts of Iron Game,73170,2011
Strategy,Dungeons: Into the Dark DLC Pack,57655,2011
RPG,Dungeons: Into the Dark DLC Pack,57655,2011
Action,Dino D-Day,70000,2011
Indie,Dino D-Day,70000,2011
Strategy,Patrician IV: Rise of a Dynasty,57730,2011
Action,Portal 2,620,2011
Adventure,Portal 2,620,2011
Action,Magicka: Vietnam,42918,2011
RPG,Magicka: Vietnam,42918,2011
Action,Sanctum,91600,2011
Casual,Sanctum,91600,2011
Indie,Sanctum,91600,2011
Strategy,Sanctum,91600,2011
Strategy,Majesty 2 Collection,73020,2011
Strategy,"Warhammer 40,000: Dawn of War II - Retribution - Mekboy Wargear DLC",56482,2011
Strategy,Dawn of War II: Retribution – The Last Stand,56438,2011
Strategy,"Warhammer 40,000: Dawn of War II - Retribution - Farseer Wargear DLC",56481,2011
Indie,Frozen Synapse,98200,2011
Strategy,Frozen Synapse,98200,2011
Strategy,"Warhammer 40,000: Dawn of War II: Retribution - Captain Wargear DLC",56480,2011
Adventure,Winter Voices Episode 4: Amethyst Rivers,72905,2011
Indie,Winter Voices Episode 4: Amethyst Rivers,72905,2011
RPG,Winter Voices Episode 4: Amethyst Rivers,72905,2011
Action,Hunted: The Demon’s Forge™,22450,2011
Adventure,Hunted: The Demon’s Forge™,22450,2011
Adventure,Hamilton's Great Adventure,42140,2011
Casual,Hamilton's Great Adventure,42140,2011
Indie,Hamilton's Great Adventure,42140,2011
Simulation,The Sims™ 3 Generations,47898,2011
Simulation,Cities in Motion: Tokyo,73181,2011
Action,Magicka: Nippon,73031,2011
RPG,Magicka: Nippon,73031,2011
Action,Ghostbusters: Sanctum of Slime Challenge Pack DLC,9992,2011
Adventure,Ghostbusters: Sanctum of Slime Challenge Pack DLC,9992,2011
Adventure,Still Life 2,46490,2009
Adventure,Still Life,46480,2005
Action,Call of Duty®: Black Ops Escalation Content Pack,42718,2011
Action,Dungeon Siege III,39160,2011
RPG,Dungeon Siege III,39160,2011
Action,Duke Nukem Forever,57900,2011
Action,A.V.A. Alliance of Valiant Arms™,102700,2011
Free to Play,A.V.A. Alliance of Valiant Arms™,102700,2011
Free to Play,Champions Online,9880,2009
Massively Multiplayer,Champions Online,9880,2009
RPG,Champions Online,9880,2009
Action,Spiral Knights,99900,2011
Adventure,Spiral Knights,99900,2011
Free to Play,Spiral Knights,99900,2011
Indie,Spiral Knights,99900,2011
Massively Multiplayer,Spiral Knights,99900,2011
RPG,Spiral Knights,99900,2011
Strategy,Spectromancer - Truth & Beauty,22520,2011
Simulation,Cities in Motion: Design Now,73014,2011
Strategy,Two Worlds II Castle Defense,7530,2011
Indie,The Cat and the Coup,95700,2011
Strategy,Magic: The Gathering - Duels of the Planeswalkers 2012,49470,2011
Indie,Ancients of Ooga,91810,2011
Casual,Ancients of Ooga,91810,2011
